"","STATE.ABBREVIATION","candidate.last","year","X","X1","STATE","DISTRICT","FEC.ID.","incumbent","candidate.first","candidate.name","TOTAL.VOTES","PARTY","PRIMARY","primary.perc","RUNOFF","runoff.perc","GENERAL","GE.perc","woman"
"3999","MD","Ficker",2012,17582,1759,"Maryland","06","H4MD08171","","Robin","Ficker, Robin",NA,"R","2,854","7.07%","","","","",0
"4000","MD","Fisher",2010,2127,2128,"Maryland","01","H0MD01174","","Rob","Fisher, Rob",NA,"R","22,409","32.65%","","","","",0
"4001","MD","Fritz",2014,13242,1325,"Maryland","05","H4MD05177","","Dennis L.","Fritz, Dennis L.",NA,"W","","","","","227","0.10%",0
"4002","MD","Gall",2010,21791,2180,"Maryland","05","H0MD05126","","Andrew Charles","Gall, Andrew Charles",NA,"D","6,682","9.75%","","","","",0
"4003","MD","Garagiola",2012,17492,1750,"Maryland","06","H2MD06146","","Rob ","Garagiola, Rob ",NA,"D","10,981","29.14%","","","","",0
"4004","MD","Garner",2010,22321,2233,"Maryland","S","S0MD00309","","Christopher J.","Garner, Christopher J.",NA,"D","36,194","7.52%","","","","",0
"4005","MD","Garner",2012,17951,1796,"Maryland","S","S0MD00309","","Chris","Garner, Chris",NA,"D","9,274","2.86%","","","","",0
"4006","MD","Garner",2012,17252,1726,"Maryland","04","H2MD04257 ","","Ian","Garner, Ian",NA,"D","1,464","3.14%","","","","",0
"4007","MD","Gaztanaga",2008,1427,1428,"Maryland","02","H8MD02092","","Lorenzo","Gaztanaga, Lorenzo",NA,"LBT","n/a","","","","8,786","3.18%",0
"4008","MD","Gaztanaga",2010,21481,2149,"Maryland","02","H8MD02092","","Lorenzo","Gaztanaga, Lorenzo",NA,"LIB","*","","","","5,090","2.44%",0
"4009","MD","Gearhart",2012,17281,1729,"Maryland","04","H2MD04265 ","","Randy ","Gearhart, Randy ",NA,"R","2,977","19.89%","","","","",0
"4010","MD","Gilchrest",2008,1415,1416,"Maryland","01","H8MD01037","(I)","Wayne T.","Gilchrest, Wayne T.",NA,"R","25,624","33.10%","","","","",0
"4011","MD","Girard",2012,17162,1717,"Maryland","03","H4MD03081","","Armand F.","Girard, Armand F.",NA,"R","4,809","23.50%","","","","",0
"4012","MD","Gluck",2012,17871,1788,"Maryland","08","H2MD08175","","George","Gluck, George",NA,"GRE","*","","","","5,064","1.48%",0
"4013","MD","Gluck",2014,13311,1332,"Maryland","06","H2MD05510 ","","George","Gluck, George",NA,"GRE","*","","","","3,762","1.97%",0
"4014","MD","Goff",2014,12812,1282,"Maryland","01","H4MD01127","","Jonathan, Jr. ","Goff, Jonathan, Jr. ",NA,"R","12,913","22.12%","","","","",0
"4015","MD","Graham",2010,2246,2247,"Maryland","S","S0MD00366","","Samuel R., Sr.","Graham, Samuel R., Sr.",NA,"R","6,738","2.77%","","","","",0
"4016","MD","Grannis",2010,22251,2226,"Maryland","08","H0MD08138","","Mark","Grannis, Mark",NA,"LIB","*","","","","2,713","1.29%",0
"4017","MD","Grannis",2012,1786,1787,"Maryland","08","H0MD08138","","Mark","Grannis, Mark",NA,"LIB","*","","","","7,235","2.11%",0
"4018","MD","Graziani",2014,13123,1313,"Maryland","04","H4MD04139","","John R. ","Graziani, John R. ",NA,"R","2,695","18.88%","","","","",0
"4019","MD","Gyamfi",2010,2171,2172,"Maryland","04","H0MD04137","","Kwame","Gyamfi, Kwame",NA,"D","2,355","3.47%","","","","",0
"4020","MD","Hargadon",2008,1485,1486,"Maryland","07","H8MD07059","","Michael T.","Hargadon, Michael T.",NA,"R","10,588","73.21%","","","53,147","18.58%",0
"4021","MD","Harper",2008,1411,1412,"Maryland","01","H8MD01136","","Steve","Harper, Steve",NA,"D","11,904","16.74%","","","","",0
"4022","MD","Harris",2008,1414,1415,"Maryland","01","H8MD01094","","Andy","Harris, Andy",NA,"R","33,627","43.44%","","","174,213","48.33%",0
"4023","MD","Harris",2008,1433,1434,"Maryland","03","H8MD03082","","Thomas E. ""Pinkston""","Harris, Thomas E. ""Pinkston""",NA,"R","10,346","38.90%","","","87,971","30.08%",0
"4024","MD","Harris",2010,2126,2127,"Maryland","01","H8MD01094","","Andy","Harris, Andy",NA,"R","46,227","67.35%","","","155,118","54.08%",0
"4025","MD","Harris",2010,21591,2160,"Maryland","03","H8MD03082","","Thomas E. ""Pinkston""","Harris, Thomas E. ""Pinkston""",NA,"R","6,906","28.10%","","","","",0
"4026","MD","Harris",2012,16862,1687,"Maryland","01","H8MD01094","(I)","Andy","Harris, Andy",NA,"R","44,599","100.00%","","","214,204","63.42%",0
"4027","MD","Harris",2012,17151,1716,"Maryland","03","H8MD03082","","Thomas E. ""Pinkston""","Harris, Thomas E. ""Pinkston""",NA,"R","5,874","28.71%","","","","",0
"4028","MD","Harris",2014,13013,1302,"Maryland","03","H8MD03082","","Thomas E. ""Pinkston""","Harris, Thomas E. ""Pinkston""",NA,"R","7,303","41.91%","","","","",0
"4029","MD","Harris",2014,12801,1281,"Maryland","01","H8MD01094","(I)","Andy","Harris, Andy",NA,"R","45,477","77.88%","","","176,342","70.42%",0
"4030","MD","Henry",2010,2251,2252,"Maryland","S","S0MD00440","","Kenniss","Henry, Kenniss",NA,"GRE","#","","","","20,717","1.13%",0
"4031","MD","Hethmon",2008,1461,1462,"Maryland","05","H8MD05103","","Mike","Hethmon, Mike",NA,"R","8,126","28.89%","","","","",0
"4032","MD","Hill",2012,17402,1741,"Maryland","05","H2MD05486","","David","Hill, David",NA,"R","3,289","13.98%","","","","",0
"4033","MD","Holmes",2012,17301,1731,"Maryland","04","H2MD04240","","Greg ","Holmes, Greg ",NA,"R","1,370","9.15%","","","","",0
"4034","MD","Holmes",2014,1310,1311,"Maryland","04","H2MD04240","","Greg","Holmes, Greg",NA,"R","3,469","24.31%","","","","",0
"4035","MD","Hoover",2008,1479,1480,"Maryland","06","H8MD06127","","Gary W., Sr.","Hoover, Gary W., Sr.",NA,"LBT","n/a","G","","","11,060","3.35%",0
"4036","MD","Hoover",2012,1807,1808,"Maryland","S","S2MD00461 ","","Rick","Hoover, Rick",NA,"R","10,787","5.28%","","","","",0
"4037","MD","Hoyer",2008,1457,1458,"Maryland","05","H2MD05155","(I)","Steny H.","Hoyer, Steny H.",NA,"D","90,513","82.60%","","","253,854","73.65%",0
"4038","MD","Hoyer",2010,2178,2179,"Maryland","05","H2MD05155 ","(I)","Steny H.","Hoyer, Steny H.",NA,"D","58,717","85.66%","","","155,110","64.26%",0
"4039","MD","Hoyer",2012,1736,1737,"Maryland","05","H2MD05155","(I)","Steny H. ","Hoyer, Steny H. ",NA,"D","36,961","84.68%","","","238,618","69.40%",0
"4040","MD","Hoyer",2014,13171,1318,"Maryland","05","H2MD05155","(I)","Steny H. ","Hoyer, Steny H. ",NA,"D","57,240","100.00%","","","144,725","64.03%",0
"4041","MD","Hoyt",2014,13093,1310,"Maryland","04","H4MD04121","","Nancy ","Hoyt, Nancy ",NA,"R","5,368","37.61%","","","54,217","28.26%",1
"4042","MD","Hudson",2008,1495,1496,"Maryland","08","H8MD08156","","Steve","Hudson, Steve",NA,"R","8,683","37.43%","","","66,351","21.68%",0
"4043","MD","Impallaria",2012,17012,1702,"Maryland","02","H2MD02251","","Rick","Impallaria, Rick",NA,"R","4,998","24.28%","","","","",0
"4044","MD","Jackson",2008,1455,1456,"Maryland","04","H8MD04197","","Darryn O'Shea, Sr.","Jackson, Darryn O'Shea, Sr.",NA,"W","n/a","G","","","28","0.01%",0
"4045","MD","Jackson",2014,13023,1303,"Maryland","03","H2MD03127","","Michael","Jackson, Michael",NA,"R","2,524","14.49%","","","","",0
"4046","MD","Jacobs",2012,1700,1701,"Maryland","02","H2MD02236","","Nancy C.","Jacobs, Nancy C.",NA,"R","12,372","60.10%","","","92,071","31.11%",1
"4047","MD","Jaffe",2012,17992,1800,"Maryland","S","S2MD00412","","Ralph","Jaffe, Ralph",NA,"D","3,313","1.02%","","","","",0
"4048","MD","James",2008,1447,1448,"Maryland","04","H8MD04163","","Peter","James, Peter",NA,"R","4,912","39.04%","","","38,739","12.85%",0
"4049","MD","James",2012,17612,1762,"Maryland","06","H2MD06245","","Peter","James, Peter",NA,"R","933","2.31%","","","","",0
"4050","MD","Janda",2010,21951,2196,"Maryland","06","H0MD06199","","Dennis B.","Janda, Dennis B.",NA,"R","1,379","1.96%","","","","",0
"4051","MD","Jaworski",2010,2233,2234,"Maryland","S","S6MD03300","","A. Billy Bob","Jaworski, A. Billy Bob",NA,"D","15,335","3.18%","","","","",0
"4052","MD","Jennings",2008,1443,1444,"Maryland","04","H8MD04130","","Jason","Jennings, Jason",NA,"D","1,429","1.08%","","","","",0
"4053","MD","Johnson Pendleton",2012,17371,1738,"Maryland","05","H2MD05460","","Cathy","Johnson Pendleton, Cathy",NA,"D","6,688","15.32%","","","","",1
"4054","MD","Jones",2012,1809,1810,"Maryland","S","S2MD00479","","David","Jones, David",NA,"R","8,380","4.10%","","","","",0
"4055","MD","Kaplan",2010,22561,2257,"Maryland","S","S0MD00424","","Donald","Kaplan, Donald",NA,"W","","","","","110","0.01%",0
"4056","MD","Kennedy",2010,21341,2135,"Maryland","01","H0MD01208","","Michael","Kennedy, Michael",NA,"W","","","","","18","0.01%",0
"4057","MD","Kibler",2010,21541,2155,"Maryland","03","H0MD03162","","John","Kibler, John",NA,"D","2,989","4.54%","","","","",0
"4058","MD","Kimble",2008,1470,1471,"Maryland","06","H8MD06119","","John B.","Kimble, John B.",NA,"R","3,433","5.16%","","","","",0
"4059","MD","Kimble",2010,22451,2246,"Maryland","S","S6MD03383","","John B.","Kimble, John B.",NA,"R","8,265","3.40%","","","","",0
"4060","MD","Kimble",2012,18082,1809,"Maryland","S","S6MD03383","","John B.","Kimble, John B.",NA,"R","10,506","5.14%","","","","",0
"4061","MD","Kinsey",2012,17701,1771,"Maryland","07","H2MD07078","","M. Justin ","Kinsey, M. Justin ",NA,"R","4,695","30.20%","","","","",0
"4062","MD","Knowles",2012,17141,1715,"Maryland","03","H2MD03143","","Eric Delano","Knowles, Eric Delano",NA,"R","6,845","33.45%","","","94,549","29.56%",0
"4063","MD","Kratovil",2008,1409,1410,"Maryland","01","H8MD01086","","Frank M., Jr.","Kratovil, Frank M., Jr.",NA,"D","28,566","40.17%","","","177,065","49.12%",0
"4064","MD","Kratovil",2010,21291,2130,"Maryland","01","H8MD01086","(I)","Frank M., Jr.","Kratovil, Frank M., Jr.",NA,"D","42,762","100.00%","","","120,400","41.98%",0
"4065","MD","Krysztoforski",2008,1468,1469,"Maryland","06","H6MD06147","","Joseph T.","Krysztoforski, Joseph T.",NA,"R","5,686","8.55%","","","","",0
"4066","MD","Krysztoforski",2010,2192,2193,"Maryland","06","H6MD06147","","Joseph T.","Krysztoforski, Joseph T.",NA,"R","11,124","15.84%","","","","",0
"4067","MD","Krysztoforski",2012,17571,1758,"Maryland","06","H6MD06147","","Joseph T.","Krysztoforski, Joseph T.",NA,"R","3,073","7.61%","","","","",0
"4068","MD","Kump",2010,22491,2250,"Maryland","S","S0MD00374","","Gregory L.","Kump, Gregory L.",NA,"R","2,981","1.23%","","","","",0
"4069","MD","LaFerla",2012,16892,1690,"Maryland","01","H2MD01154","","John","LaFerla, John",NA,"D/W","10,850","42.85%","","","14,858","4.40%",0
"4070","MD","LaFerla",2014,12841,1285,"Maryland","01","H2MD01154","","John J.","LaFerla, John J.",NA,"D","14,965","42.88%","","","","",0
"4071","MD","Lank",2008,1477,1478,"Maryland","06","H8MD06085","","Rick","Lank, Rick",NA,"D","1,222","2.08%","","","","",0
"4072","MD","Lareau",2010,21641,2165,"Maryland","03","H0MD03139","","Alain","Lareau, Alain",NA,"CON","*","","","","1,634","0.68%",0
"4073","MD","Letke",2012,16901,1691,"Maryland","01","H2MD01162 ","","Kim","Letke, Kim",NA,"D","3,564","14.08%","","","","",1
"4074","MD","Lincecum",2008,1452,1453,"Maryland","04","H8MD04189","","Thibeaux","Lincecum, Thibeaux",NA,"LBT","n/a","G","","","3,384","1.12%",0
"4075","MD","Little",2012,17521,1753,"Maryland","06","H2MD06211","","Ron","Little, Ron",NA,"D","1,131","3.00%","","","","",0
"4076","MD","Lockwood",2012,17121,1713,"Maryland","03","H2MD03135","","David H.","Lockwood, David H.",NA,"D","5,111","13.58%","","","","",0
"4077","MD","Lollar",2010,21821,2183,"Maryland","05","H0MD05118","","Charles","Lollar, Charles",NA,"R","16,773","57.97%","","","83,575","34.62%",0
"4078","MD","Long",2010,2218,2219,"Maryland","08","H0MD08161","","Robert","Long, Robert",NA,"D","4,392","7.06%","","","","",0
"4079","MD","Long",2014,13003,1301,"Maryland","03","H4MD03123 ","","Charles A.","Long, Charles A.",NA,"R","7,597","43.60%","","","87,029","40.30%",0
"4080","MD","Loudon",2012,17272,1728,"Maryland","04","H2MD04273 ","","Faith M.","Loudon, Faith M.",NA,"R","9,175","61.31%","","","64,560","20.72%",1
"4081","MD","Ludick",2010,2155,2156,"Maryland","03","H0MD03170","","Ryan","Ludick, Ryan",NA,"D","1,425","2.16%","","","","",0
"4082","MD","Lynch",2010,22571,2258,"Maryland","S","S0MD00325","","James T., Jr. ","Lynch, James T., Jr. ",NA,"W","","","","","84","0.00%",0
"4083","MD","Marks",2008,1499,1500,"Maryland","08","H8MD00013","","Meyer F.","Marks, Meyer F.",NA,"R","1,375","5.93%","","","","",0
"4084","MD","Martorano",2008,1450,1451,"Maryland","04","H8MD04171","","Vincent","Martorano, Vincent",NA,"R","1,722","13.69%","","","","",0
"4085","MD","Massey",2010,22001,2201,"Maryland","06","H0MD06223","","Dan","Massey, Dan",NA,"LIB","*","","","","6,816","2.81%",0
"4086","MD","Mathis",2010,21431,2144,"Maryland","02","H6MD02153","","Jimmy","Mathis, Jimmy",NA,"R","5,904","26.10%","","","","",0
"4087","MD","Matthews",2008,1425,1426,"Maryland","02","H8MD02084","","Richard Pryce","Matthews, Richard Pryce",NA,"R","15,451","100.00%","","","68,561","24.81%",0
"4088","MD","McAndrew",2010,22441,2245,"Maryland","S","S0MD00275","","Daniel W.","McAndrew, Daniel W.",NA,"R","8,611","3.54%","","","","",0
"4089","MD","McDermott",2008,1445,1446,"Maryland","04","H4MD04071","","George E.","McDermott, George E.",NA,"D","1,046","0.79%","","","","",0
"4090","MD","McDermott",2010,21701,2171,"Maryland","04","H4MD04071","","George","McDermott, George",NA,"D","2,833","4.17%","","","","",0
"4091","MD","McDermott",2012,17241,1725,"Maryland","04","H4MD04071","","George","McDermott, George",NA,"D","2,359","5.06%","","","","",0
"4092","MD","McDermott",2014,13112,1312,"Maryland","04","H4MD04071","","George ","McDermott, George ",NA,"R","2,740","19.20%","","","","",0
"4093","MD","McKinley",2010,21631,2164,"Maryland","03","H0MD03204","","Jerry","McKinley, Jerry",NA,"LIB","*","","","","5,212","2.16%",0
"4094","MD","Mezger",2008,1497,1498,"Maryland","08","H8MD08164","","Brian","Mezger, Brian",NA,"R","4,533","19.54%","","","","",0
"4095","MD","Mikulski",2010,2231,2232,"Maryland","S","S6MD00140","(I)","Barbara A.","Mikulski, Barbara A.",NA,"D","396,252","82.29%","","","1,140,531","62.19%",1
"4096","MD","Miller",2010,21531,2154,"Maryland","03","H0MD03188","","Michael","Miller, Michael",NA,"D","5,456","8.28%","","","","",0
"4097","MD","Mirabile",2010,2208,2209,"Maryland","07","H0MD07072 ","","Frank, Jr.","Mirabile, Frank, Jr.",NA,"R","7,306","55.97%","","","46,375","22.84%",0
"4098","MD","Mirabile",2012,17692,1770,"Maryland","07","H0MD07072","","Frank C. ","Mirabile, Frank C. ",NA,"R","10,849","69.80%","","","67,405","20.82%",0
"4099","MD","Mitchell",2008,1442,1443,"Maryland","04","H8MD04122","","George E.","Mitchell, George E.",NA,"D","1,737","1.31%","","","","",0
"4100","MD","Molyett",2014,12982,1299,"Maryland","03","H4MD03115","","Matthew","Molyett, Matthew",NA,"D","9,564","14.83%","","","","",0
"4101","MD","Morris",2010,21391,2140,"Maryland","02","H0MD02156 ","","Jeff","Morris, Jeff",NA,"D","3,841","6.73%","","","","",0
"4102","MD","Morton",2012,1741,1742,"Maryland","05","H2MD05494 ","","Glenn","Morton, Glenn",NA,"R","2,903","12.34%","","","","",0
"4103","MD","Mueller",2012,1763,1764,"Maryland","06","H2MD06252","","Nickolaus","Mueller, Nickolaus",NA,"LIB","","","","","9,916","3.20%",0
"4104","MD","Muse",2012,17942,1795,"Maryland","S","S2MD00420","","C. Anthony","Muse, C. Anthony",NA,"D","50,807","15.67%","","","","",0
"4105","MD","Nethken",2008,1471,1472,"Maryland","06","H8MD00021","","Frank K.","Nethken, Frank K.",NA,"R","857","1.29%","","","","",0
"4106","MD","Nicholas",2008,1464,1465,"Maryland","05","H8MD05111","","Darlene H.","Nicholas, Darlene H.",NA,"LBT","n/a","","","","7,829","2.27%",0
"4107","MD","Nordhorn",2010,22261,2227,"Maryland","08","H0MD08187 ","","Fred","Nordhorn, Fred",NA,"CON","*","","","","696","0.33%",0
"4108","MD","O'Donnell",2012,17391,1740,"Maryland","05","H2MD05478","","Tony","O'Donnell, Tony",NA,"R","17,329","73.67%","","","95,271","27.71%",0
"4109","MD","Orton",2012,17032,1704,"Maryland","02","H2MD02269 ","","Howard H.","Orton, Howard H.",NA,"R","500","2.43%","","","","",0
"4110","MD","Owens-Bey",2008,1488,1489,"Maryland","07","H8MD07067","","Ronald M.","Owens-Bey, Ronald M.",NA,"LBT","n/a","G","","","5,214","1.82%",0
"4111","MD","Owens-Bey",2012,17721,1773,"Maryland","07","H8MD07067","","Ronald M.","Owens-Bey, Ronald M.",NA,"LIB","","","","","8,211","2.54%",0
"4112","MD","Painter",2014,13291,1330,"Maryland","06","H4MD06209","","Harold W., Jr","Painter, Harold W., Jr",NA,"R","4,718","16.47%","","","","",0
"4113","MD","Panasuk",2008,1435,1436,"Maryland","03","H8MD03090","","Christopher","Panasuk, Christopher",NA,"R","3,953","14.86%","","","","",0
"4114","MD","Pettigrew",2010,22521,2253,"Maryland","S","S0MD00317","","Natasha","Pettigrew, Natasha",NA,"GRE","*","","","","","",0
"4115","MD","Phelps",2012,17172,1718,"Maryland","03","H2MD03150 ","","Draper S.","Phelps, Draper S.",NA,"R","2,935","14.34%","","","","",0
"4116","MD","Philips",2010,2220,2221,"Maryland","08","H0MD08153","","Michael Lee","Philips, Michael Lee",NA,"R","4,717","32.09%","","","52,421","25.00%",0
"4117","MD","Pipkin",2008,1416,1417,"Maryland","01","H8MD01128","","E. J. ","Pipkin, E. J. ",NA,"R","15,700","20.28%","","","","",0
"4118","MD","Podlesak",2010,22601,2261,"Maryland","S","S0MD00465","","Mary Catherine","Podlesak, Mary Catherine",NA,"W","","","","","6","0.00%",0
"4119","MD","Pooran",2012,17502,1751,"Maryland","06","H2MD06161","","Milad","Pooran, Milad",NA,"D","3,590","9.53%","","","","",0
"4120","MD","Potter",2014,13213,1322,"Maryland","05","H4MD05151","","Tom","Potter, Tom",NA,"R","5,374","27.47%","","","","",0
"4121","MD","Rae",2012,16952,1696,"Maryland","01","H2MD01212","","Douglas Dryden","Rae, Douglas Dryden",NA,"W","","","","","26","0.01%",0
"4122","MD","Rea",2008,1431,1432,"Maryland","03","H4MD03073","","John M.","Rea, John M.",NA,"D","10,614","10.92%","","","","",0
"4123","MD","Rea",2010,21561,2157,"Maryland","03","H4MD03073","","John","Rea, John",NA,"D","1,307","1.98%","","","","",0
"4124","MD","Reed",2010,22011,2202,"Maryland","06","H0MD06215","","Michael","Reed, Michael",NA,"CON","*","","","","5,907","2.44%",0
"4125","MD","Rippeon",2012,17592,1760,"Maryland","06","H2MD06120","","Brandon Orman ","Rippeon, Brandon Orman ",NA,"R","2,843","7.04%","","","","",0
"4126","MD","Roberts",2008,1498,1499,"Maryland","08","H8MD08172","","Jay","Roberts, Jay",NA,"R","2,843","12.26%","","","","",0
"4127","MD","Robins",2010,21851,2186,"Maryland","05","H0MD05159","","Chris","Robins, Chris",NA,"R","1,530","5.29%","","","","",0
"4128","MD","Robinson",2008,1410,1411,"Maryland","01","H6MD01205","","Christopher Robert","Robinson, Christopher Robert",NA,"D","21,892","30.78%","","","","",0
"4129","MD","Rosen",2012,16882,1689,"Maryland","01","H2MD01147","","Wendy","Rosen, Wendy",NA,"D","10,907","43.07%","","","92,812","27.48%",1
"4130","MD","Rundquist",2014,12892,1290,"Maryland","02","H4MD02190","","Paul","Rundquist, Paul",NA,"D","6,450","11.47%","","","","",0
"4131","MD","Ruppersberger",2008,1423,1424,"Maryland","02","H2MD02160","(I)","C. A. Dutch","Ruppersberger, C. A. Dutch",NA,"D","60,632","100.00%","","","198,578","71.86%",0
"4132","MD","Ruppersberger",2010,21371,2138,"Maryland","02","H2MD02160","(I)","C.A. Dutch","Ruppersberger, C.A. Dutch",NA,"D","42,262","74.04%","","","134,133","64.21%",0
"4133","MD","Ruppersberger",2012,1698,1699,"Maryland","02","H2MD02160","(I)","C. A. Dutch ","Ruppersberger, C. A. Dutch ",NA,"D","26,465","100.00%","","","194,088","65.58%",0
"4134","MD","Ruppersberger",2014,1288,1289,"Maryland","02","H2MD02160","(I)","C. A. Dutch ","Ruppersberger, C. A. Dutch ",NA,"D","43,614","77.57%","","","120,412","61.32%",0
"4135","MD","Rutledge",2010,22401,2241,"Maryland","S","S0MD00242","","Jim","Rutledge, Jim",NA,"R","74,404","30.58%","","","","",0
"4136","MD","Sarbanes",2008,1430,1431,"Maryland","03","H6MD03292","(I)","John P.","Sarbanes, John P.",NA,"D","86,598","89.08%","","","203,711","69.66%",0
"4137","MD","Sarbanes",2010,21521,2153,"Maryland","03","H6MD03292","(I)","John","Sarbanes, John",NA,"D","54,710","83.04%","","","147,448","61.07%",0
"4138","MD","Sarbanes",2012,17111,1712,"Maryland","03","H6MD03292","(I)","John ","Sarbanes, John ",NA,"D","32,527","86.42%","","","213,747","66.83%",0
