"","Year","Candidate","C10","M01","M10","M20","M30","M40","M50"
"756","2010","S0CA00363","0","0","0.954646695250292","0","0.0453533047497077","0","0"
"757","2010","S0FL00312","0","0","0.139703459637562","0","0.0148016727917881","0","0.84549486757065"
"758","2010","S0FL00320","0","0","0.0542122953485851","0","0.834652499186816","0.111135205464599","0"
"759","2010","S0IN00137","0","0","1","0","0","0","0"
"760","2010","S0KY00149","0","0","1","0","0","0","0"
"761","2010","S0MA00042","0","0","0.860296605952026","0.139703394047975","0","0","0"
"762","2010","S0MA00125","0","0","0.982118005724626","0","0","0.0150558906156578","0.00282610365971592"
"763","2010","S0NH00243","0","0","0.986174994448758","0.000689595248964573","0","0","0.0131354103022772"
"764","2010","S0WI00205","0","0","0.655021834061135","0","0","0.344978165938865","0"
"765","2010","S0WV00157","0","0","0.390456084155353","0.52582535580388","0.0837185600407673","0","0"
"766","2010","S0WV00173","0","0","1","0","0","0","0"
"767","2010","H0MA10082","0","0","0","1","0","0","0"
"768","2010","H0OK02194","0","0","0","1","0","0","0"
"769","2010","H6CA02010","0","0","0","1","0","0","0"
"770","2010","H6MO05189","0","0","0","1","0","0","0"
"771","2010","H6NC11172","0","0","0","1","0","0","0"
"772","2010","S0CT00136","0","0","0","0.00450150494100099","0","0.959278693764483","0.0362198012945156"
"773","2010","S0IL00378","0","0","0","0.595238095238095","0.404761904761905","0","0"
"774","2010","S0KY00198","0","0","0","1","0","0","0"
"775","2010","S0SC00164","0","0","0","0.412698412698413","0.587301587301587","0","0"
"776","2010","S0SC00222","0","0","0","1","0","0","0"
"777","2010","S8NY00082","0","0","0","1","0","0","0"
"778","2010","H0AZ08056","0","0","0","0","0.408997955010225","0.591002044989775","0"
"779","2010","H0CA10107","0","0","0","0","1","0","0"
"780","2010","H0DE01017","0","0","0","0","1","0","0"
"781","2010","H0FL17126","0","0","0","0","1","0","0"
"782","2010","H0NH01217","0","0","0","0","1","0","0"
"783","2010","H0NH02181","0","0","0","0","0.543795620437956","0.456204379562044","0"
"784","2010","H0NV03090","0","0","0","0","1","0","0"
"785","2010","H0PA06050","0","0","0","0","1","0","0"
"786","2010","H0RI01099","0","0","0","0","1","0","0"
"787","2010","H2CA26026","0","0","0","0","1","0","0"
"788","2010","H4AZ06045","0","0","0","0","1","0","0"
"789","2010","H6OH23033","0","0","0","0","1","0","0"
"790","2010","H8WI00018","0","0","0","0","1","0","0"
"791","2010","S0CO00328","0","0","0","0","1","0","0"
"792","2010","S0FL00478","0","0","0","0","0.5","0.5","0"
"793","2010","S0OH00265","0","0","0","0","1","0","0"
"794","2010","S0UT00199","0","0","0","0","1","0","0"
"795","2010","H0MA09050","0","0","0","0","0","1","0"
"796","2010","H0MI12127","0","0","0","0","0","1","0"
"797","2010","H6IA01098","0","0","0","0","0","1","0"
"798","2010","H6MO04141","0","0","0","0","0","1","0"
"799","2010","H8OH12107","0","0","0","0","0","1","0"
"800","2010","S0AR00184","0","0","0","0","0","1","0"
"801","2010","S0GA00302","0","0","0","0","0","1","0"
"802","2010","S0NY00493","0","0","0","0","0","0.910801746735551","0.0891982532644486"
"803","2010","S0PA00376","0","0","0","0","0","0.259209272785011","0.740790727214989"
"804","2010","S0PA00384","0","0","0","0","0","1","0"
"805","2010","H0TX17054","0","0","0","0","0","0","1"
"806","2010","S0NC00178","0","0","0","0","0","0","1"
"807","2010","S0NY00584","0","0","0","0","0","0","1"
"808","2012","H0AL02087","1","0","0","0","0","0","0"
"809","2012","H0AR04079","1","0","0","0","0","0","0"
"810","2012","H0CA03078","1","0","0","0","0","0","0"
"811","2012","H0CA19173","1","0","0","0","0","0","0"
"812","2012","H0CA26087","1","0","0","0","0","0","0"
"813","2012","H0CA48024","1","0","0","0","0","0","0"
"814","2012","H0CA49055","1","0","0","0","0","0","0"
"815","2012","H0FL19080","1","0","0","0","0","0","0"
"816","2012","H0HI01157","1","0","0","0","0","0","0"
"817","2012","H0KY06104","1","0","0","0","0","0","0"
"818","2012","H0MI01088","1","0","0","0","0","0","0"
"819","2012","H0MI01153","1","0","0","0","0","0","0"
"820","2012","H0MI08091","1","0","0","0","0","0","0"
"821","2012","H0MS01043","1","0","0","0","0","0","0"
"822","2012","H0MS01050","1","0","0","0","0","0","0"
"823","2012","H0NC06142","1","0","0","0","0","0","0"
"824","2012","H0NC07108","1","0","0","0","0","0","0"
"825","2012","H0NJ06164","0.121580594194368","0.786718919421296","0.0917004863843366","0","0","0","0"
"826","2012","H0NY02085","1","0","0","0","0","0","0"
"827","2012","H0NY04099","0.691805269811367","0","0.0247874476365169","0.0459807153657388","0.18289418238604","0.0545323848003371","0"
"828","2012","H0NY23081","1","0","0","0","0","0","0"
"829","2012","H0OH06189","1","0","0","0","0","0","0"
"830","2012","H0OH08029","1","0","0","0","0","0","0"
"831","2012","H0OH12062","1","0","0","0","0","0","0"
"832","2012","H0OH16097","1","0","0","0","0","0","0"
"833","2012","H0OH18077","1","0","0","0","0","0","0"
"834","2012","H0PA06084","0.998809796292058","0","0","0","0","0.00119020370794232","0"
"835","2012","H0PA12132","1","0","0","0","0","0","0"
"836","2012","H0RI01073","0.990842273333069","0","0","0","0.00915772666693058","0","0"
"837","2012","H0SC05031","1","0","0","0","0","0","0"
"838","2012","H0UT02096","1","0","0","0","0","0","0"
"839","2012","H0VA02084","1","0","0","0","0","0","0"
"840","2012","H2AZ03137","1","0","0","0","0","0","0"
"841","2012","H2AZ06122","0.178931517611628","0","0","0","0","0","0.821068482388372"
"842","2012","H2AZ08094","0.982417025945437","0","0","0","0","0.0175829740545635","0"
"843","2012","H2AZ08102","0.237943434240392","0","0.290224681849481","0.00617173752263395","0.113718089311673","0.351942057075821","0"
"844","2012","H2AZ09019","0.996740186508549","0","0","0","0.00325981349145093","0","0"
"845","2012","H2CA06259","1","0","0","0","0","0","0"
"846","2012","H2CA26109","1","0","0","0","0","0","0"
"847","2012","H2CA31109","0.2026286966046","0","0.7973713033954","0","0","0","0"
"848","2012","H2CA31117","1","0","0","0","0","0","0"
"849","2012","H2CA36306","1","0","0","0","0","0","0"
"850","2012","H2CA49218","1","0","0","0","0","0","0"
"851","2012","H2CA50026","1","0","0","0","0","0","0"
"852","2012","H2CA50158","1","0","0","0","0","0","0"
"853","2012","H2CA52089","1","0","0","0","0","0","0"
"854","2012","H2CO03138","1","0","0","0","0","0","0"
"855","2012","H2CO05091","1","0","0","0","0","0","0"
"856","2012","H2CO06123","1","0","0","0","0","0","0"
"857","2012","H2CT05131","1","0","0","0","0","0","0"
"858","2012","H2FL04112","1","0","0","0","0","0","0"
"859","2012","H2FL06109","1","0","0","0","0","0","0"
"860","2012","H2FL08063","1","0","0","0","0","0","0"
"861","2012","H2FL10150","1","0","0","0","0","0","0"
"862","2012","H2FL13188","1","0","0","0","0","0","0"
"863","2012","H2FL14053","1","0","0","0","0","0","0"
"864","2012","H2FL22072","0.966496560208898","0","0","0","0","0","0.0335034397911017"
"865","2012","H2FL22080","1","0","0","0","0","0","0"
"866","2012","H2GA10117","0.975855513307985","0","0","0","0.0241444866920152","0","0"
"867","2012","H2HI00015","1","0","0","0","0","0","0"
"868","2012","H2IA02061","1","0","0","0","0","0","0"
"869","2012","H2IA02079","1","0","0","0","0","0","0"
"870","2012","H2IA04117","0.451263537906137","0","0","0","0.548736462093863","0","0"
"871","2012","H2IL02149","0.750151852601741","0","0.178983599919012","0","0","0","0.0708645474792468"
"872","2012","H2IL06033","1","0","0","0","0","0","0"
"873","2012","H2IL10068","1","0","0","0","0","0","0"
"874","2012","H2IL13138","1","0","0","0","0","0","0"
"875","2012","H2IL17071","1","0","0","0","0","0","0"
"876","2012","H2IN09142","1","0","0","0","0","0","0"
"877","2012","H2MA04040","0.849035504612804","0","0","0.0363433044450657","0.11462119094213","0","0"
"878","2012","H2MA04073","1","0","0","0","0","0","0"
"879","2012","H2MD02236","1","0","0","0","0","0","0"
"880","2012","H2MD05155","1","0","0","0","0","0","0"
"881","2012","H2MI03148","0.902272172000977","0","0","0","0.0977278279990227","0","0"
"882","2012","H2MI06075","1","0","0","0","0","0","0"
"883","2012","H2MI11117","1","0","0","0","0","0","0"
"884","2012","H2MI11133","1","0","0","0","0","0","0"
"885","2012","H2MI12131","0.695542046605876","0","0","0","0.304457953394124","0","0"
"886","2012","H2MN02130","0.204664445502142","0","0.42836744407425","0","0","0.366968110423608","0"
"887","2012","H2MS02120","1","0","0","0","0","0","0"
"888","2012","H2MS02138","1","0","0","0","0","0","0"
"889","2012","H2MT00047","1","0","0","0","0","0","0"
"890","2012","H2MT00070","1","0","0","0","0","0","0"
"891","2012","H2NC02170","1","0","0","0","0","0","0"
"892","2012","H2NH01148","1","0","0","0","0","0","0"
"893","2012","H2NJ03183","1","0","0","0","0","0","0"
"894","2012","H2NM01102","1","0","0","0","0","0","0"
"895","2012","H2NV00035","1","0","0","0","0","0","0"
"896","2012","H2NV04011","1","0","0","0","0","0","0"
"897","2012","H2NY00036","1","0","0","0","0","0","0"
"898","2012","H2NY00051","1","0","0","0","0","0","0"
"899","2012","H2NY01067","1","0","0","0","0","0","0"
"900","2012","H2NY09086","1","0","0","0","0","0","0"
"901","2012","H2NY10092","1","0","0","0","0","0","0"
"902","2012","H2NY13088","1","0","0","0","0","0","0"
"903","2012","H2NY22113","1","0","0","0","0","0","0"
"904","2012","H2NY22139","0.998586353855554","0","0","0","0.00141364614444617","0","0"
"905","2012","H2OH02085","1","0","0","0","0","0","0"
"906","2012","H2OH03067","1","0","0","0","0","0","0"
"907","2012","H2OH13033","1","0","0","0","0","0","0"
"908","2012","H2OH14064","1","0","0","0","0","0","0"
"909","2012","H2OR01133","0.998277866276316","0","0","0.00172213372368364","0","0","0"
"910","2012","H2PA04176","0.63806113313723","0","0.253740887581532","0.0858166005883105","0.0223813786929275","0","0"
"911","2012","H2PA07070","1","0","0","0","0","0","0"
"912","2012","H2PA08102","0.893668301811892","0","0.106331698188108","0","0","0","0"
"913","2012","h2pa15107","1","0","0","0","0","0","0"
"914","2012","H2SC07066","1","0","0","0","0","0","0"
"915","2012","H2TX10097","0.898339003402041","0","0","0.0360216129677807","0.0656393836301781","0","0"
"916","2012","H2TX14149","1","0","0","0","0","0","0"
"917","2012","H2TX15062","1","0","0","0","0","0","0"
"918","2012","H2TX23124","1","0","0","0","0","0","0"
"919","2012","H2TX34030","0.489664774552854","0","0.239905751311985","0","0.0830031059226732","0.187426368212488","0"
"920","2012","H2UT01193","1","0","0","0","0","0","0"
"921","2012","H2UT01235","1","0","0","0","0","0","0"
"922","2012","H2UT02357","1","0","0","0","0","0","0"
"923","2012","H2UT03249","1","0","0","0","0","0","0"
"924","2012","H2VA03054","1","0","0","0","0","0","0"
"925","2012","H2VA05042","1","0","0","0","0","0","0"
"926","2012","H2VA06180","1","0","0","0","0","0","0"
"927","2012","H2WI02124","0.629048086359176","0","0","0.23846908734053","0.132482826300294","0","0"
"928","2012","H4CA49032","1","0","0","0","0","0","0"
"929","2012","H4IL15055","1","0","0","0","0","0","0"
"930","2012","H4PA13124","1","0","0","0","0","0","0"
"931","2012","H4TX06117","1","0","0","0","0","0","0"
"932","2012","H4TX28046","1","0","0","0","0","0","0"
"933","2012","H6CA24048","1","0","0","0","0","0","0"
"934","2012","H6CO01141","1","0","0","0","0","0","0"
"935","2012","H6CO07023","1","0","0","0","0","0","0"
"936","2012","H6IA03144","1","0","0","0","0","0","0"
"937","2012","H6IL02124","1","0","0","0","0","0","0"
"938","2012","H6IL06117","1","0","0","0","0","0","0"
"939","2012","H6IL06141","1","0","0","0","0","0","0"
"940","2012","H6MD03177","1","0","0","0","0","0","0"
"941","2012","H6MD06147","1","0","0","0","0","0","0"
"942","2012","H6NJ08118","0.285714285714286","0","0","0","0","0.714285714285714","0"
"943","2012","H6NY03031","1","0","0","0","0","0","0"
"944","2012","H6NY25125","1","0","0","0","0","0","0"
"945","2012","H6OH04082","1","0","0","0","0","0","0"
"946","2012","H6OH06095","1","0","0","0","0","0","0"
"947","2012","H6OH13133","1","0","0","0","0","0","0"
"948","2012","H6TX09033","1","0","0","0","0","0","0"
"949","2012","H8AZ01104","1","0","0","0","0","0","0"
"950","2012","H8CA22089","1","0","0","0","0","0","0"
"951","2012","H8CA36097","1","0","0","0","0","0","0"
"952","2012","H8CA41063","1","0","0","0","0","0","0"
"953","2012","H8FL25015","1","0","0","0","0","0","0"
"954","2012","H8IL14067","1","0","0","0","0","0","0"
"955","2012","H8MI09068","1","0","0","0","0","0","0"
"956","2012","H8NC07044","1","0","0","0","0","0","0"
"957","2012","H8NM01224","1","0","0","0","0","0","0"
"958","2012","H8NM01257","1","0","0","0","0","0","0"
"959","2012","H8NM03196","1","0","0","0","0","0","0"
"960","2012","H8NV01071","1","0","0","0","0","0","0"
"961","2012","H8NV03036","1","0","0","0","0","0","0"
"962","2012","H8NY20056","1","0","0","0","0","0","0"
"963","2012","H8OH01043","1","0","0","0","0","0","0"
"964","2012","H8OH07099","0.961538461538462","0","0","0","0","0.0384615384615385","0"
"965","2012","H8OH15076","1","0","0","0","0","0","0"
"966","2012","H8UT02214","1","0","0","0","0","0","0"
"967","2012","P20002564","0.660402988453702","0","0.339597011546298","0","0","0","0"
"968","2012","P20004685","1","0","0","0","0","0","0"
"969","2012","P80003338","0.999382227693474","0","0.000401196659557971","0.000216575646968519","0","0","0"
"970","2012","P80003353","1.23577742487737","0.0180132923687047","-0.25379071724607","0","0","0","0"
"971","2012","P80003411","1","0","0","0","0","0","0"
"972","2012","S0CA00199","0.00121606454143804","0","0.996834113317551","0.000288985564340643","0.00157779474783684","8.30418288335181e-05","0"
"973","2012","S0CA00306","0.103979088004647","0","0.438571013650886","0","0.457449898344467","0","0"
"974","2012","S0CT00151","0.0689456658903034","0.612589315846334","0.00014590593692678","0.00183146426361333","0.00880574032970376","0.00178520816629743","0.305896699566821"
"975","2012","S0CT00219","0.846153846153846","0","0","0","0","0","0.153846153846154"
"976","2012","S0IN00053","1","0","0","0","0","0","0"
"977","2012","S0MA00091","0.0222804718217562","0","0.00135033162556098","0","0.0584481777142328","0.0176999351311278","0.900221083707322"
"978","2012","S0MA00109","0.00393595291943144","0.926293789234207","2.79678317727994e-05","0.000392401997787505","2.81276479543582e-05","0.0127603099283246","0.0565614504405227"
"979","2012","S0MI00056","0.0172732322843388","0.844965581385612","0.0919160555153895","0","0.0254548961759338","0.0179962213168868","0.00239401332183928"
"980","2012","S0ND00069","0.0895699598142059","0","0.711575596263243","0.0996946923438234","0","0","0.0991597515787276"
"981","2012","S0NV00203","0.0906115801921042","0.287894425658154","0.572223201875402","0","0","0","0.0492707922743398"
"982","2012","S0NY00410","0.00326379624000744","0.924331826419875","0","0","0.0461262858228794","0.0262010056236266","7.70858936116745e-05"
"983","2012","S0NY00600","0.816683484695594","0","0.143289606458123","0.0145055499495459","0.0255213588967373","0","0"
"984","2012","S0PA00491","0.901084407971864","0","0","0.098915592028136","0","0","0"
"985","2012","S0TX00142","0.0433019551049964","0","0","0","0.938595220854453","0","0.0181028240405503"
"986","2012","S0TX00217","1","0","0","0","0","0","0"
"987","2012","S0UT00066","0.147435448307128","0.824448245306736","0","0.00463659406103818","0.0222432872421539","0.00123642508294352","0"
"988","2012","S0VA00054","0.228547550735701","0.476751072622463","0","0.0111736990339817","0.011805427601274","0","0.271722250006581"
"989","2012","S0WA00258","0.681520190023753","0","0.318479809976247","0","0","0","0"
"990","2012","S0WV00090","0.142752014521727","0","0","0.0812125151779034","0.00996529012792366","0.528276894018373","0.237793286154073"
"991","2012","S2AZ00141","0.068500098603078","0.778438433408704","0","0.000294233385831593","0.0219468389834248","0.130820395618962","0"
"992","2012","S2AZ00166","0.960067858541041","0","0.0399321414589586","0","0","0","0"
"993","2012","S2AZ00182","0.228950287385298","0","0","0","0","0.682817384289604","0.0882323283250983"
"994","2012","S2AZ00190","0.0401598729193417","0","0.000102209644757603","0.00402450476233064","0.0311973646946593","0","0.924516047978911"
"995","2012","S2AZ00216","0.536388974914834","0","0.411582533292041","0.0520284917931248","0","0","0"
"996","2012","S2AZ00224","1","0","0","0","0","0","0"
"997","2012","S2AZ00232","0.938837281837784","0","0","0.0380439646872161","0.0231187534750003","0","0"
"998","2012","S2AZ00307","1","0","0","0","0","0","0"
"999","2012","S2CA00633","0.725732723850497","0","0.112933584296854","0.161333691852649","0","0","0"
"1000","2012","S2CA00641","0.886052477643667","0","0","0","0.0499543124113489","0.00162104917055043","0.0623721607744333"
"1001","2012","S2CA00666","0.735993860322333","0","0","0","0","0.264006139677667","0"
"1002","2012","S2CA00682","0.511247443762781","0","0","0","0.0343103840036355","0","0.454442172233583"
"1003","2012","S2CA00690","1","0","0","0","0","0","0"
"1004","2012","S2CA00708","1","0","0","0","0","0","0"
"1005","2012","S2CA00716","1","0","0","0","0","0","0"
"1006","2012","S2CA00724","0.294506612410987","0","0","0","0","0.705493387589013","0"
"1007","2012","S2CA00740","1","0","0","0","0","0","0"
"1008","2012","S2CT00132","0.000672438580580781","0.898140796983172","0.00493061853440965","0.000967265540466532","0.00458976688945304","0.0824804197092645","0.00821869376265399"
"1009","2012","S2CT00140","0.0234783932953264","0.00810573812570772","0.86030988482483","0","0.01860635342492","0.0894996303292158","0"
"1010","2012","S2CT00157","0.0111746860719634","0","0.192004915325832","0","0","0.00960024576629162","0.787220152835913"
"1011","2012","S2CT00165","0.252447784285556","0.696924153681806","0","0","0","0.0506280620326371","0"
"1012","2012","S2CT00173","0.233872111158372","0","0","0.730575641570963","0.000106337728626117","0.0354459095420388","0"
"1013","2012","S2CT00181","1","0","0","0","0","0","0"
"1014","2012","S2DE00064","0.819884726224784","0","0.180115273775216","0","0","0","0"
"1015","2012","S2DE00080","0.0684659866772742","0.197204839877934","0.698564422859993","0","0.0204471781231818","0.015317572461617","0"
"1016","2012","S2FL00193","0.0254413423934713","0","0","0","0","0.232272075602949","0.74228658200358"
"1017","2012","S2FL00201","0.0305494941479865","0","0","0.909938504265027","0","0","0.0595120015869867"
"1018","2012","S2FL00227","0.0337093758534485","0.114262305413752","0","0","0.222898678599189","0.322846158694145","0.306283481439466"
"1019","2012","S2FL00300","1","0","0","0","0","0","0"
"1020","2012","S2FL00326","1","0","0","0","0","0","0"
"1021","2012","S2FL00334","0.00486372360245052","0.847459135820399","0","0.000245567679077009","0.00712927088652665","0","0.140302302011547"
"1022","2012","S2FL00359","0.453865336658354","0","0","0.546134663341646","0","0","0"
"1023","2012","S2FL00375","0.165389756463339","0","0","0","0","0.081504906595377","0.753105336941284"
"1024","2012","S2HI00106","0.00946698620623125","0.852485743271935","0.000489626476201967","0.000524308351599607","0.000256179567012815","0.0494257526622711","0.0873514034647485"
"1025","2012","S2HI00114","0.0229842213037953","0.000177173872305339","0.690737554387268","0.00248213780720076","0.16363710702324","0.11998180560619","0"
"1026","2012","S2IN00083","0.0383653114838349","0","0.876088333314743","0.00342792718541461","0.0177421826941628","0.0548119256750197","0.00956431964682538"
"1027","2012","S2IN00091","0.000119354352629451","0.92367169794994","0","0","0.0434151457689628","0.032793801928468","0"
"1028","2012","S2IN00109","0.431886982845611","0","0","0","0.56811301715439","0","0"
"1029","2012","S2MA00113","0.967504332755633","0","0","0","0.0324956672443674","0","0"
"1030","2012","S2MA00121","0.904735141211184","0","0.0952648587888155","0","0","0","0"
"1031","2012","S2MA00139","0.103688933200399","0","0.0239282153539382","0","0","0","0.872382851445663"
"1032","2012","S2MA00147","1","0","0","0","0","0","0"
"1033","2012","S2MA00154","0.656079917326903","0","0","0.343920082673097","0","0","0"
"1034","2012","S2MA00170","0.0419990313832918","0.787925675212345","8.28769524658932e-05","0.00735167680640601","0.112411904101666","0.0419383163418187","0.00829051920200668"
"1035","2012","S2MD00198","0.0267147979690521","0","0.962572571454469","0","0.0105923090050469","0.000120321571431809","0"
"1036","2012","S2MD00370","0.88445879982552","0.000934715327254222","0.0128679143385331","0","0.101738570508693","0","0"
"1037","2012","S2MD00388","0.259910605635121","0","0.69913647851727","0","0","0","0.0409529158476084"
"1038","2012","S2ME00042","0.618872481747818","0","0.360542350551682","0","0.0205851677004995","0","0"
"1039","2012","S2ME00067","0.480444508587098","0","0","0","0","0","0.519555491412902"
"1040","2012","S2ME00075","0.120609981515712","0","0","0","0.324861367837338","0","0.55452865064695"
"1041","2012","S2ME00083","0.118512039795556","0","0","0","0.00686036023724274","0","0.874627599967202"
"1042","2012","S2ME00109","0.063684636907639","0","0.750669544083708","0.0114125439952073","0.0616055442470948","0.0349340667569831","0.0776936640093675"
"1043","2012","S2ME00117","0.584333579839581","0.407133511576313","0","0","0.00853290858410603","0","0"
"1044","2012","S2ME00125","0.143468950749465","0","0","0","0","0","0.856531049250535"
"1045","2012","S2ME00133","0.0396298810846398","0.000642924741801424","0.925388583713945","0","0.00617464922026087","0.0281639612393532","0"
"1046","2012","S2ME00141","1","0","0","0","0","0","0"
"1047","2012","S2ME00158","0.0775598508933197","0.140188719490518","0.688450326551756","0","0","0.0552040059723929","0.0385970970920134"
"1048","2012","S2ME00166","0.839325242347912","0","0","0.160674757652088","0","0","0"
"1049","2012","S2MI00169","1","0","0","0","0","0","0"
"1050","2012","S2MI00177","0.938572972107727","0","0","0","0","0.0400176077474089","0.0214094201448637"
"1051","2012","S2MI00193","0.0399077510105521","0.161494950448676","0.728566583387479","0","0.0199306848812454","0.0334976140574937","0.016602416214553"
"1052","2012","S2MI00219","0.533440276406713","0","0.453479763079961","0","0.0130799605133268","0","0"
"1053","2012","S2MN00225","0.936458673636067","0","0.0408363279973865","0.00081672655994773","0.0218882718065991","0","0"
"1054","2012","S2MN00233","1","0","0","0","0","0","0"
"1055","2012","S2MN00258","0.663057639606451","0","0","0","0","0.336942360393549","0"
"1056","2012","S2MN00266","0.348480270711221","0","0","0.00755332648498399","0.638679074264306","0","0.00528732853948879"
"1057","2012","S2MO00403","0.00825804095614835","0.801256135174586","0.000456474625716743","0","0.0350603635820394","0.0315911564265921","0.123377829234917"
"1058","2012","S2MO00429","0.535542424130683","0","0.218444632914193","0.0422074929016557","0.0309561562004499","0.172849293853018","0"
"1059","2012","S2MO00437","0.564532380430679","0.387290783845689","0","0.0173626583637738","0","0.017483757986189","0.013330419373669"
"1060","2012","S2MS00124","1","0","0","0","0","0","0"
"1061","2012","S2MT00096","0.00882081329809254","0.927412758562649","0.000380309433584598","0","0.000251113405907534","0.0631350052997666","0"
"1062","2012","S2MT00104","0.890809202243333","0","0","0.109190797756667","0","0","0"
"1063","2012","S2ND00073","0.115702972418798","0","0.000187511262851827","0.00309271823145221","0.021971693104943","0.859045104981955","0"
"1064","2012","S2ND00081","0.725536992840095","0","0","0","0.274463007159905","0","0"
"1065","2012","S2ND00099","0.011206033053078","0.765580904132872","0.000379541085322486","0.00163763727423494","0.062729230439195","0.140405778925569","0.0180608750897285"
"1066","2012","S2NE00094","0.0136238561345916","0","0.963507148841286","0.00459716817396268","2.30920643658965e-06","0.0182695176437227","0"
"1067","2012","S2NJ00403","0.753279200499688","0","0.246720799500312","0","0","0","0"
"1068","2012","S2NM00070","0.0289321987373044","0","0.954542959099643","0","0.0165248421630524","0","0"
"1069","2012","S2NM00088","0.945588930936613","0","0.0173919899085462","0.000299590034689372","0.0367194891201514","0","0"
"1070","2012","S2NM00104","0.0987066031313819","0","0","0","0.220558202859088","0.68073519400953","0"
"1071","2012","S2NV00175","0.0950771310921271","0","0.00594104029664229","0","0","0","0.898981828611231"
"1072","2012","S2NV00183","0.295923961056318","0","0.00237848221121828","0","0.352142219644904","0.277761417847224","0.0717939192403354"
"1073","2012","S2NV00209","0.102241681219623","0","0.814671090411389","0.00255095795859656","0.0786723810799085","0.00132635656605489","0.000537532764428515"
"1074","2012","S2NV00217","0.187262635115396","0","0.0496640373940987","0.0528191644756062","0.710254163014899","0","0"
"1075","2012","S2NY00275","0.683303775019002","0","0.316696224980998","0","0","0","0"
"1076","2012","S2NY00283","0.283880851918827","0.555681133212779","0.0181208559373116","0.00910438014868395","0.0484415812738598","0.0847711975085393","0"
"1077","2012","S2OH00162","0.93122009569378","0","0","0.0687799043062201","0","0","0"
"1078","2012","S2OH00170","0.0654123466834888","0.497605551962674","0.362812408634778","0.000281801168140789","0.0552076218821905","0.0186802696687285","0"
"1079","2012","S2OH00188","1","0","0","0","0","0","0"
"1080","2012","S2OH00196","1","0","0","0","0","0","0"
"1081","2012","S2OH00204","1","0","0","0","0","0","0"
"1082","2012","S2PA00208","0.580823293172691","0","0","0","0.313755020080321","0.105421686746988","0"
"1083","2012","S2PA00216","0.483559993114133","0","0","0","0","0","0.516440006885867"
"1084","2012","S2PA00224","0.00111181269833849","0.975359564889062","0","3.42255172282859e-05","0.00977693874316926","0.00558198813059063","0.00813547002161115"
"1085","2012","S2PA00232","0.0118590729795088","0","0.873656884449574","0","0.00106971593099166","0","0.113414326639926"
"1086","2012","S2PA00265","0.448084715381023","0","0.495292753099251","0","0.0559898775362646","0.000632653983460617","0"
"1087","2012","S2RI00071","0.250154966066405","0","0","0.00322647297232862","0.128343690894353","0.0397348888217811","0.578539981245133"
"1088","2012","S2TN00207","0.401234567901235","0","0","0.487654320987654","0.111111111111111","0","0"
"1089","2012","S2TN00215","0.749483179853411","0","0.203533170456681","0","0","0.0469836496899079","0"
"1090","2012","S2TN00223","1","0","0","0","0","0","0"
"1091","2012","S2TN00231","0.578503688092729","0","0.421496311907271","0","0","0","0"
"1092","2012","S2TN00256","0.884480746791132","0","0.115519253208868","0","0","0","0"
"1093","2012","S2TX00262","0.658574217519995","0","0","0","0.121008879652371","0","0.220416902827634"
"1094","2012","S2TX00270","0.0837484181901403","0","0","0","0.462386580867505","0.0662879297811044","0.38757707116125"
"1095","2012","S2TX00304","0.469424928441322","0","0","0","0.491543065313557","0.039032006245121","0"
"1096","2012","S2TX00320","0.387927395525538","0.00696496411988181","0.497783875052765","0.0103067398339665","0.0345785844941607","0.0624384409736879","0"
"1097","2012","S2TX00338","0.512834513450993","0","0","0","0","0","0.487165486549007"
"1098","2012","S2TX00361","0.175174116069805","0","0","0.000187465915288129","0.0967480344482821","0.0356497682239593","0.692240615342665"
"1099","2012","S2TX00387","1","0","0","0","0","0","0"
"1100","2012","S2TX00429","0.413461978491343","0.091526199374571","0.0032644344443597","0","0.0324155289451606","0","0.459331858744566"
"1101","2012","S2TX00437","1","0","0","0","0","0","0"
"1102","2012","S2TX00502","0.579427492922303","0","0.420572507077697","0","0","0","0"
"1103","2012","S2UT00187","1","0","0","0","0","0","0"
"1104","2012","S2UT00195","0.349461458349313","0","0.465758841747674","0","0.0170451543183046","0.167734545584708","0"
"1105","2012","S2UT00203","1","0","0","0","0","0","0"
"1106","2012","S2UT00211","1","0","0","0","0","0","0"
"1107","2012","S2VA00126","0.592325961110286","0","0","0.0742170105388155","0.314902775716194","0.0185542526347039","0"
"1108","2012","S2VA00142","0.038753186947254","0.82067199615756","0","0.00543129599389903","0.134911617926558","0.000231902974728534","0"
"1109","2012","S2VA00159","0.555580736543909","0","0","0","0.0168271954674221","0","0.427592067988669"
"1110","2012","S2VA00167","0.175452609158679","0","0.27622470713525","0","0","0","0.54832268370607"
"1111","2012","S2VA00175","1","0","0","0","0","0","0"
"1112","2012","S2VT00136","0.137051521850026","0","0.714164257779289","0","0","0.148784220370685","0"
"1113","2012","S2VT00144","1","0","0","0","0","0","0"
"1114","2012","S2WA00288","0.099788978295361","0","0.705881796302546","0","0.11065233779875","0.0836768876033423","0"
"1115","2012","S2WI00219","0.000886162335807033","0.797401986947513","0.00318519902571368","0.000229264785850561","0.137287817483027","0.0608971888303956","0.000112380591693765"
"1116","2012","S2WI00227","0.0188098996046016","0","0.981190100395398","0","0","0","0"
